State,District,Date,Year,Month,Avg_rainfall,Agency_name
Kerala,Alappuzha,2020-01-09,2020,01,0.0,IMD GRID MODEL
Kerala,Alappuzha,2020-01-11,2020,01,0.0,IMD GRID MODEL
Kerala,Alappuzha,2020-01-13,2020,01,0.0,IMD GRID MODEL
Kerala,Idukki,2020-07-19,2020,07,3.837014251,IMD GRID MODEL
Kerala,Idukki,2020-07-21,2020,07,34.80311974,IMD GRID MODEL
Kerala,Idukki,2020-08-14,2020,08,0.080832509,IMD GRID MODEL
Kerala,Idukki,2020-08-17,2020,08,0.0,IMD GRID MODEL
Kerala,Idukki,2020-08-23,2020,08,0.0,IMD GRID MODEL
Kerala,Idukki,2020-08-29,2020,08,0.0,IMD GRID MODEL
Kerala,Idukki,2020-08-30,2020,08,0.0,IMD GRID MODEL
Kerala,Idukki,2020-09-02,2020,09,0.061039619,IMD GRID MODEL
Kerala,Idukki,2020-09-05,2020,09,0.0,IMD GRID MODEL
Kerala,Idukki,2020-09-18,2020,09,0.0,IMD GRID MODEL
Kerala,Idukki,2020-09-20,2020,09,0.0,IMD GRID MODEL
Kerala,Idukki,2020-09-23,2020,09,0.0,IMD GRID MODEL
Kerala,Idukki,2020-09-24,2020,09,0.0,IMD GRID MODEL
Kerala,Idukki,2020-09-26,2020,09,0.0,IMD GRID MODEL
Kerala,Idukki,2020-09-30,2020,09,1.332062072,IMD GRID MODEL
Kerala,Idukki,2020-10-29,2020,10,0.047296686,IMD GRID MODEL
Kerala,Idukki,2020-11-02,2020,11,6.401709316,IMD GRID MODEL
Kerala,Idukki,2020-11-04,2020,11,0.0,IMD GRID MODEL
Kerala,Idukki,2020-11-07,2020,11,0.0,IMD GRID MODEL
Kerala,Idukki,2020-11-10,2020,11,0.0,IMD GRID MODEL
Kerala,Idukki,2020-11-12,2020,11,0.0,IMD GRID MODEL
Kerala,Idukki,2020-11-15,2020,11,0.080832509,IMD GRID MODEL
Kerala,Idukki,2020-11-14,2020,11,0.0,IMD GRID MODEL
Kerala,Idukki,2020-11-19,2020,11,0.0,IMD GRID MODEL
Kerala,Idukki,2020-11-26,2020,11,0.0,IMD GRID MODEL
Kerala,Idukki,2020-11-27,2020,11,0.0,IMD GRID MODEL
Kerala,Idukki,2020-12-01,2020,12,0.0,IMD GRID MODEL
Kerala,Idukki,2020-12-03,2020,12,0.055869171,IMD GRID MODEL
Kerala,Idukki,2020-12-20,2020,12,0.0,IMD GRID MODEL
Kerala,Idukki,2020-12-18,2020,12,0.0,IMD GRID MODEL
Kerala,Idukki,2020-12-23,2020,12,0.0,IMD GRID MODEL
Kerala,Idukki,2020-12-30,2020,12,0.058133006,IMD GRID MODEL
Kerala,Kannur,2020-01-02,2020,01,0.497203662,IMD GRID MODEL
Kerala,Kannur,2020-01-08,2020,01,0.0,IMD GRID MODEL
Kerala,Kannur,2020-01-17,2020,01,0.0,IMD GRID MODEL
Kerala,Kannur,2020-01-24,2020,01,0.0,IMD GRID MODEL
Kerala,Kannur,2020-01-23,2020,01,0.0,IMD GRID MODEL
Kerala,Kannur,2020-02-03,2020,02,0.0,IMD GRID MODEL
Kerala,Kannur,2020-02-18,2020,02,0.0,IMD GRID MODEL
Kerala,Kannur,2020-02-20,2020,02,0.0,IMD GRID MODEL
Kerala,Kannur,2020-02-23,2020,02,0.0,IMD GRID MODEL
Kerala,Kannur,2020-02-25,2020,02,0.0,IMD GRID MODEL
Kerala,Kannur,2020-03-08,2020,03,0.0,IMD GRID MODEL
Kerala,Kannur,2020-03-17,2020,03,0.049624461,IMD GRID MODEL
Kerala,Kannur,2020-03-19,2020,03,0.0,IMD GRID MODEL
Kerala,Kannur,2020-03-21,2020,03,0.048615424,IMD GRID MODEL
Kerala,Kannur,2020-03-27,2020,03,0.0,IMD GRID MODEL
Kerala,Kannur,2020-04-06,2020,04,5.026310424,IMD GRID MODEL
Kerala,Kannur,2020-04-09,2020,04,7.594995521,IMD GRID MODEL
Kerala,Kannur,2020-04-10,2020,04,1.293443306,IMD GRID MODEL
Kerala,Kannur,2020-04-11,2020,04,0.876450003,IMD GRID MODEL
Kerala,Kannur,2020-04-18,2020,04,0.0,IMD GRID MODEL
Kerala,Kannur,2020-04-26,2020,04,0.071161016,IMD GRID MODEL
Kerala,Kannur,2020-05-02,2020,05,4.540060953,IMD GRID MODEL
Kerala,Kannur,2020-05-05,2020,05,0.685791483,IMD GRID MODEL
Kerala,Kannur,2020-05-10,2020,05,2.478909785,IMD GRID MODEL
Kerala,Kannur,2020-05-09,2020,05,0.0,IMD GRID MODEL
Kerala,Kannur,2020-05-14,2020,05,8.671894246,IMD GRID MODEL
Kerala,Kannur,2020-05-27,2020,05,0.014796757,IMD GRID MODEL
Kerala,Kannur,2020-06-02,2020,06,34.91897296,IMD GRID MODEL
Kerala,Kannur,2020-06-04,2020,06,57.13929132,IMD GRID MODEL
Kerala,Kannur,2020-06-13,2020,06,2.574016515,IMD GRID MODEL
Kerala,Kannur,2020-07-03,2020,07,48.95533545,IMD GRID MODEL
Kerala,Kannur,2020-07-05,2020,07,27.64067037,IMD GRID MODEL
Kerala,Kannur,2020-07-13,2020,07,10.93216199,IMD GRID MODEL
Kerala,Kannur,2020-07-22,2020,07,0.183242473,IMD GRID MODEL
Kerala,Kannur,2020-08-03,2020,08,0.0,IMD GRID MODEL
Kerala,Kannur,2020-08-04,2020,08,0.0,IMD GRID MODEL
Kerala,Kannur,2020-08-06,2020,08,0.0,IMD GRID MODEL
Kerala,Kannur,2020-08-12,2020,08,0.0,IMD GRID MODEL
Kerala,Kannur,2020-08-22,2020,08,0.0,IMD GRID MODEL
Kerala,Kannur,2020-08-26,2020,08,0.0,IMD GRID MODEL
Kerala,Kannur,2020-09-02,2020,09,0.0,IMD GRID MODEL
Kerala,Kannur,2020-09-28,2020,09,3.045935431,IMD GRID MODEL
Kerala,Kannur,2020-10-02,2020,10,0.0,IMD GRID MODEL
Kerala,Kannur,2020-10-05,2020,10,0.028731144,IMD GRID MODEL
Kerala,Kannur,2020-10-13,2020,10,0.0,IMD GRID MODEL
Kerala,Kannur,2020-10-21,2020,10,3.160349375,IMD GRID MODEL
Kerala,Kannur,2020-10-24,2020,10,0.0,IMD GRID MODEL
Kerala,Kannur,2020-10-25,2020,10,0.0,IMD GRID MODEL
Kerala,Kannur,2020-10-26,2020,10,0.216407541,IMD GRID MODEL
Kerala,Kannur,2020-11-02,2020,11,0.0,IMD GRID MODEL
Kerala,Kannur,2020-11-04,2020,11,0.0,IMD GRID MODEL
Kerala,Kannur,2020-11-07,2020,11,0.0,IMD GRID MODEL
Kerala,Kannur,2020-11-11,2020,11,0.0,IMD GRID MODEL
Kerala,Kannur,2020-11-16,2020,11,0.0,IMD GRID MODEL
Kerala,Kannur,2020-11-23,2020,11,0.0,IMD GRID MODEL
Kerala,Kannur,2020-12-02,2020,12,0.0,IMD GRID MODEL
Kerala,Kannur,2020-12-05,2020,12,0.0,IMD GRID MODEL
Kerala,Kannur,2020-12-12,2020,12,0.0,IMD GRID MODEL
Kerala,Kannur,2020-12-13,2020,12,0.0,IMD GRID MODEL
Kerala,Kannur,2020-12-25,2020,12,0.323753896,IMD GRID MODEL
Kerala,Kasaragod,2020-01-02,2020,01,0.0,IMD GRID MODEL
Kerala,Kasaragod,2020-01-15,2020,01,0.0,IMD GRID MODEL
Kerala,Kasaragod,2020-01-17,2020,01,0.0,IMD GRID MODEL
Kerala,Kasaragod,2020-01-18,2020,01,0.0,IMD GRID MODEL
Kerala,Kasaragod,2020-01-19,2020,01,0.0,IMD GRID MODEL
