State,District,Date,Year,Month,Avg_rainfall,Agency_name
Uttar Pradesh,Hamirpur,2022-06-30,2022,06,6.107906014,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-07-16,2022,07,5.487865628,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-07-19,2022,07,0.0,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-07-22,2022,07,10.93339133,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-07-24,2022,07,10.09138365,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-07-28,2022,07,13.4089019,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-07-29,2022,07,2.792459921,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-08-02,2022,08,0.0,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-08-03,2022,08,2.308681241,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-08-06,2022,08,0.125396798,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-08-07,2022,08,3.951439537,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-08-16,2022,08,5.256337971,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-08-19,2022,08,0.0,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-08-21,2022,08,35.13207619,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-08-31,2022,08,0.166767382,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-09-07,2022,09,0.0,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-09-18,2022,09,1.281135083,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-09-21,2022,09,27.42837968,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-09-22,2022,09,66.16196625,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-09-25,2022,09,9.588974138,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-09-28,2022,09,0.0,IMD GRID MODEL
Uttar Pradesh,Hamirpur,2022-10-04,2022,10,0.0,IMD GRID MODEL
