State,District,Date,Year,Month,Avg_rainfall,Agency_name
Kerala,Alappuzha,2019-01-04,2019,01,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-01-09,2019,01,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-01-21,2019,01,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-01-26,2019,01,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-02-04,2019,02,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-02-11,2019,02,4.902144651,IMD GRID MODEL
Kerala,Alappuzha,2019-02-14,2019,02,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-02-27,2019,02,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-03-17,2019,03,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-03-27,2019,03,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-03-28,2019,03,0.087753757,IMD GRID MODEL
Kerala,Alappuzha,2019-04-01,2019,04,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-04-02,2019,04,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-04-04,2019,04,0.178132687,IMD GRID MODEL
Kerala,Alappuzha,2019-04-06,2019,04,0.045404116,IMD GRID MODEL
Kerala,Alappuzha,2019-04-07,2019,04,0.467111912,IMD GRID MODEL
Kerala,Alappuzha,2019-04-09,2019,04,0.141571656,IMD GRID MODEL
Kerala,Alappuzha,2019-04-11,2019,04,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-04-17,2019,04,1.66354703,IMD GRID MODEL
Kerala,Alappuzha,2019-04-28,2019,04,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-05-08,2019,05,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-05-10,2019,05,0.0,IMD GRID MODEL
Kerala,Alappuzha,2019-05-13,2019,05,2.931271028,IMD GRID MODEL
Kerala,Alappuzha,2019-05-18,2019,05,2.449609221,IMD GRID MODEL
Kerala,Alappuzha,2019-05-26,2019,05,0.446173897,IMD GRID MODEL
Kerala,Alappuzha,2019-05-28,2019,05,0.167000966,IMD GRID MODEL
Kerala,Alappuzha,2019-05-29,2019,05,0.052229728,IMD GRID MODEL
