State,District,Date,Year,Month,Avg_rainfall,Agency_name
Odisha,Mayurbhanj,2023-05-29,2023,05,0.0,IMD GRID MODEL
Odisha,Mayurbhanj,2023-06-01,2023,06,1.2162312015,IMD GRID MODEL
Odisha,Mayurbhanj,2023-06-07,2023,06,1.6906863609,IMD GRID MODEL
Odisha,Mayurbhanj,2023-06-10,2023,06,0.0094542724,IMD GRID MODEL
Odisha,Mayurbhanj,2023-06-16,2023,06,3.8010740964,IMD GRID MODEL
Odisha,Mayurbhanj,2023-06-18,2023,06,1.2938947193,IMD GRID MODEL
Odisha,Mayurbhanj,2023-06-22,2023,06,4.4022422984,IMD GRID MODEL
Odisha,Mayurbhanj,2023-06-27,2023,06,28.5657816085,IMD GRID MODEL
Odisha,Mayurbhanj,2023-06-30,2023,06,2.2514475442,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-02,2023,07,6.315168445,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-04,2023,07,2.4123567433,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-07,2023,07,14.0853111589,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-13,2023,07,7.7412639343,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-14,2023,07,1.7492284589,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-16,2023,07,27.6632111762,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-17,2023,07,8.5049320926,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-22,2023,07,29.8715189258,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-25,2023,07,3.1498939219,IMD GRID MODEL
Odisha,Mayurbhanj,2023-07-27,2023,07,19.8309062048,IMD GRID MODEL
Odisha,Mayurbhanj,2023-08-10,2023,08,6.7562583677,IMD GRID MODEL
Odisha,Mayurbhanj,2023-08-11,2023,08,2.2554517309,IMD GRID MODEL
Odisha,Mayurbhanj,2023-08-14,2023,08,7.3692345454,IMD GRID MODEL
Odisha,Mayurbhanj,2023-08-18,2023,08,25.8727343286,IMD GRID MODEL
